adult,backdrop_path,genre_ids,id,original_language,original_title,overview,popularity,poster_path,release_date,title,video,vote_average,vote_count,Violent,Backdrop Image,Trailer Link
False,/gl0jzn4BupSbL2qMVeqrjKkF9Js.jpg,"[12, 14, 16]",128,ja,もののけ姫,"Ashitaka, a prince of the disappearing Emishi people, is cursed by a demonized boar god and must journey to the west to find a cure. Along the way, he encounters San, a young human woman fighting to protect the forest, and Lady Eboshi, who is trying to destroy it. Ashitaka must find a way to bring balance to this conflict.",17.0803,/cMYCDADoLKLbB83g4WnJegaZimC.jpg,1997-07-12,Princess Mononoke,False,8.331,8251,0,https://image.tmdb.org/t/p/original/gl0jzn4BupSbL2qMVeqrjKkF9Js.jpg,https://www.youtube.com/watch?v=I1dHzoRl0sQ
False,/9nhjGaFLKtddDPtPaX5EmKqsWdH.jpg,"[10749, 878, 53]",950396,en,The Gorge,"Two highly trained operatives grow close from a distance after being sent to guard opposite sides of a mysterious gorge. When an evil below emerges, they must work together to survive what lies within.",112.647,/7iMBZzVZtG0oBug4TfqDb9ZxAOa.jpg,2025-02-13,The Gorge,False,7.738,2246,1,https://image.tmdb.org/t/p/original/9nhjGaFLKtddDPtPaX5EmKqsWdH.jpg,https://www.youtube.com/watch?v=rUSdnuOLebE
False,/4NFUCMR5ffecf2EmYfOAiPWkenS.jpg,[99],830884,ja,いけないJカップ 美原ももか,"J-Cup super huge breasts rookie idols [Momoka Mihara] Chan's 1st image will be released from Spice Visual! The gentle and healing [Momoka] Chan is wearing a bold bikini for the first time in her life, and her beautiful white skin and 95 cm J-cup bust are unveiled for the first time in Japan! !! Take a cute and sexy shot of Super Glamorous BODY! !! An intelligent and neat beauty face is irresistible [Momoka] Chan's debut work of the whole body! !!",8.3499,/9maDJXwpsL6VcgokBXQDGUzBBR3.jpg,2014-12-26,Japanese Idol with Beautiful Big Tits - Mihara Momoka,True,6.788,33,0,https://image.tmdb.org/t/p/original/4NFUCMR5ffecf2EmYfOAiPWkenS.jpg,No Trailer Available
False,/43BEez1EGdmNpg8rcPUFToujlii.jpg,"[53, 80]",161,en,Ocean's Eleven,"Less than 24 hours into his parole, charismatic thief Danny Ocean is already rolling out his next plan: In one night, Danny's hand-picked crew of specialists will attempt to steal more than $150 million from three Las Vegas casinos. But to score the cash, Danny risks his chances of reconciling with ex-wife, Tess.",11.2988,/hQQCdZrsHtZyR6NbKH2YyCqd2fR.jpg,2001-12-07,Ocean's Eleven,False,7.444,11793,1,https://image.tmdb.org/t/p/original/43BEez1EGdmNpg8rcPUFToujlii.jpg,https://www.youtube.com/watch?v=n3epi9hPbqQ
False,/sulUXRukzh7WSK34y8mnaUcHo3y.jpg,"[10749, 35, 18]",1254786,en,The Life List,"When her mother sends her on a quest to complete a teenage bucket list, a young woman uncovers family secrets, finds romance — and rediscovers herself.",180.48,/5fg98cVo7da7OIK45csdLSd4NaU.jpg,2025-03-27,The Life List,False,6.929,127,0,https://image.tmdb.org/t/p/original/sulUXRukzh7WSK34y8mnaUcHo3y.jpg,https://www.youtube.com/watch?v=nldAfgJrBr8
False,/wsE1ScIiFdKl9RLuaI8pTn4rjxR.jpg,"[10770, 80, 18, 14, 53, 16]",51482,ja,DEATH NOTE リライト ～幻視する神～,"A recap of Death Note episodes 1–26, with new footage. When rogue shinigami Ryuk leaves his Death Note in the human world, he has no idea how far the one who finds it will take his new-found power. With the Death Note in hand, brilliant high school student Light Yagami vows to rid the world of evil.",11.6257,/qDhbGqjZ7yFwa7FMIzuiQTQMfEQ.jpg,2007-08-31,Death Note Relight 1: Visions of a God,False,7.9,355,1,https://image.tmdb.org/t/p/original/wsE1ScIiFdKl9RLuaI8pTn4rjxR.jpg,No Trailer Available
False,/xERofiEyzGekTNi3oIppQvdLDZB.jpg,"[18, 53, 10752]",7445,en,Brothers,"When his helicopter goes down during his fourth tour of duty in Afghanistan, Marine Sam Cahill is presumed dead. Back home, brother Tommy steps in to look over Sam’s wife, Grace, and two children. Sam’s surprise homecoming triggers domestic mayhem.",6.1705,/skHqceAFYee0JZuYd9MVk2IQggi.jpg,2009-12-02,Brothers,False,7.314,3665,1,https://image.tmdb.org/t/p/original/xERofiEyzGekTNi3oIppQvdLDZB.jpg,https://www.youtube.com/watch?v=BvIj2H1ne0k
False,/e807jDKiFcntZS32ze88X6I96OD.jpg,"[16, 28]",1297763,ja,ニンジャバットマン対ヤクザリーグ,"The Batman family has returned to the present to discover that Japan has disappeared, and a giant island - Hinomoto - is now in the sky over Gotham City.  At the top sit the Yakuza, a group of superpowered individuals who reign without honor or humanity and look suspiciously like the Justice League. Now, it’s up to Batman and his allies to save Gotham!",121.9605,/sVVT6GYFErVv0Lcc9NvqCu0iOxO.jpg,2025-03-17,Batman Ninja vs. Yakuza League,False,6.843,108,1,https://image.tmdb.org/t/p/original/e807jDKiFcntZS32ze88X6I96OD.jpg,https://www.youtube.com/watch?v=QleeDtH_WWE
False,/eAIHqfS3kXm7kZl4j7ZBfdegyEz.jpg,"[53, 28, 80]",38700,en,Bad Boys for Life,"Marcus and Mike are forced to confront new threats, career changes, and midlife crises as they join the newly created elite team AMMO of the Miami police department to take down the ruthless Armando Armas, the vicious leader of a Miami drug cartel.",12.0157,/y95lQLnuNKdPAzw9F9Ab8kJ80c3.jpg,2020-01-15,Bad Boys for Life,False,7.133,8376,1,https://image.tmdb.org/t/p/original/eAIHqfS3kXm7kZl4j7ZBfdegyEz.jpg,https://www.youtube.com/watch?v=R228yPrwqTo
False,/wNfo4jTlzLPcWc68xxw8VnBJjae.jpg,"[16, 10751, 10749, 10752]",629078,ur,گلاس ورکر,A young glassworker-in-training living with his pacifist father finds his apprenticeship upended by an impending war and the arrival of an army colonel to their seaside town.,34.9695,/Aj4IhLVphVwKuZrE5EcSGTUMmk2.jpg,2024-07-26,The Glassworker,False,8.1,12,0,https://image.tmdb.org/t/p/original/wNfo4jTlzLPcWc68xxw8VnBJjae.jpg,https://www.youtube.com/watch?v=mTuPHCyV6mw
False,/p4INKu77iuTG1o1a5N3Y9vqeEGq.jpg,"[27, 53]",1079485,en,Winnie-the-Pooh: Blood and Honey 2,"Five months following the murders, Christopher Robin struggles to maintain a regular life while dealing with PTSD. However, deep within the 100-Acre-Wood, a destructive rage grows as Pooh, Piglet, Owl, and Tigger find their home and their lives endangered after their existence is revealed.",16.9478,/2sADrLwMQof6yYmrJRSa04tFZuS.jpg,2024-03-26,Winnie-the-Pooh: Blood and Honey 2,False,6.041,351,1,https://image.tmdb.org/t/p/original/p4INKu77iuTG1o1a5N3Y9vqeEGq.jpg,https://www.youtube.com/watch?v=dgIlZOv4M-c
False,/AflLdFIPKGQFVWhDSyedLo6aAR6.jpg,[27],1286663,en,Control Freak,"A motivational speaker, plagued by an uncontrollable itch on her head, becomes infected with a parasitic demon from her homeland.",38.4495,/kmQb07CrOddVGV0Q73aeU4e8I18.jpg,2025-03-13,Control Freak,False,5.6,41,1,https://image.tmdb.org/t/p/original/AflLdFIPKGQFVWhDSyedLo6aAR6.jpg,https://www.youtube.com/watch?v=ZxJ-raCdP6w
False,/wHVkV7XML3IEFT355QlZ9uUc03V.jpg,"[10751, 12, 35]",935766,pt,Chico Bento e a Goiabeira Maraviosa,"Chuck Billy has spent his life picking guavas from Jed’s guava tree. But now that Dr. Agripino is going to build a road that will take down the tree, Chuck and his friends are going to do everything they can to stop it.",25.8476,/d2K7Zhw9yRjzoa4HBbrjt7aqlgT.jpg,2025-01-09,Chuck Billy and The Marvelous Guava Tree,False,7.9,33,0,https://image.tmdb.org/t/p/original/wHVkV7XML3IEFT355QlZ9uUc03V.jpg,No Trailer Available
False,/o0IWa75BXyXryNDVqw0xoXZzy1J.jpg,"[14, 18, 10752]",1417,es,El laberinto del fauno,"Living with her tyrannical stepfather in a new home with her pregnant mother, 10-year-old Ofelia feels alone until she explores a decaying labyrinth guarded by a mysterious faun who claims to know her destiny. If she wishes to return to her real father, Ofelia must complete three terrifying tasks.",9.7672,/s8C4whhKtDaJvMDcyiMvx3BIF5F.jpg,2006-10-10,Pan's Labyrinth,False,7.753,10717,1,https://image.tmdb.org/t/p/original/o0IWa75BXyXryNDVqw0xoXZzy1J.jpg,https://www.youtube.com/watch?v=6tYUOAMsydg
False,/7bIWKyWdT04HTY3PqLETT8CH7jo.jpg,"[28, 80, 53, 9648]",974453,en,Absolution,"An aging ex-boxer gangster working as muscle for a Boston crime boss receives an upsetting diagnosis.  Despite a faltering memory, he attempts to rectify the sins of his past and reconnect with his estranged children. He is determined to leave a positive legacy for his grandson, but the criminal underworld isn’t done with him and won’t loosen their grip willingly.",34.4071,/gt70JOD9xsPlpJnuBJAWdOT4yRg.jpg,2024-10-31,Absolution,False,5.945,373,1,https://image.tmdb.org/t/p/original/7bIWKyWdT04HTY3PqLETT8CH7jo.jpg,https://www.youtube.com/watch?v=m0zbtMTXZog
False,/39CRS71VP0d9VOsJ5TVgD8IaQnT.jpg,"[53, 28, 27, 878, 12]",726139,ko,탈출: 프로젝트 사일런스,"Due to sudden deteriorating weather conditions, visibility on the Airport Bridge is severely impaired, leaving people stranded and at risk of the bridge collapsing due to a series of chain collisions and explosions. Amidst the chaos, the canine subjects ""Echo"" from the military experiment ""Project Silence,"" who were being transported in secret, break free, and all human survivors become targets of relentless attacks.",12.3814,/lZT5Cq4wkz7IeJEnz94U94xuEWD.jpg,2024-07-11,Project Silence,False,6.993,336,1,https://image.tmdb.org/t/p/original/39CRS71VP0d9VOsJ5TVgD8IaQnT.jpg,https://www.youtube.com/watch?v=AJyBfN957qE
False,/zzAErvRSasbEpe3biSLjhilvBlk.jpg,"[28, 53, 10752]",7555,en,Rambo,"In Thailand, ex-Green Beret John James Rambo joins a group of mercenaries to venture into war-torn neighboring Myanmar to rescue a group of Christian aid workers who have been kidnapped by a ruthless local infantry unit.",9.3232,/3mInub5c8o00H7EJ1TrjAqOzIuc.jpg,2008-01-24,Rambo,False,6.682,3990,1,https://image.tmdb.org/t/p/original/zzAErvRSasbEpe3biSLjhilvBlk.jpg,https://www.youtube.com/watch?v=tI-kGoxpySM
False,/aLhtnH4pKHnD02ZfBGm2djwlNBH.jpg,"[16, 99]",426889,fr,Le Clitoris,"Women are lucky, they get to have the only organ in the human body dedicated exclusively for pleasure: the clitoris! In this humorous and instructive animated documentary, find out its unrecognized anatomy and its unknown herstory.",40.0884,/p5i1yyQW6OpLfB59w7ZkX5lvBqD.jpg,2016-06-18,Le Clitoris,False,6.8,39,0,https://image.tmdb.org/t/p/original/aLhtnH4pKHnD02ZfBGm2djwlNBH.jpg,https://www.youtube.com/watch?v=AAs0kYlNWdY
False,/59vDC1BuEQvti24OMr0ZvtAK6R1.jpg,"[14, 12, 16, 10751]",10191,en,How to Train Your Dragon,"As the son of a Viking leader on the cusp of manhood, shy Hiccup Horrendous Haddock III faces a rite of passage: he must kill a dragon to prove his warrior mettle. But after downing a feared dragon, he realizes that he no longer wants to destroy it, and instead befriends the beast – which he names Toothless – much to the chagrin of his warrior father.",15.8671,/ygGmAO60t8GyqUo9xYeYxSZAR3b.jpg,2010-03-18,How to Train Your Dragon,False,7.836,13310,0,https://image.tmdb.org/t/p/original/59vDC1BuEQvti24OMr0ZvtAK6R1.jpg,https://www.youtube.com/watch?v=1huZhKwhIQc
False,/icmmSD4vTTDKOq2vvdulafOGw93.jpg,"[28, 878]",603,en,The Matrix,"Set in the 22nd century, The Matrix tells the story of a computer hacker who joins a group of underground insurgents fighting the vast and powerful computers who now rule the earth.",30.0078,/dXNAPwY7VrqMAo51EKhhCJfaGb5.jpg,1999-03-31,The Matrix,False,8.224,26218,1,https://image.tmdb.org/t/p/original/icmmSD4vTTDKOq2vvdulafOGw93.jpg,https://www.youtube.com/watch?v=d0XTFAMmhrE
False,/2VFUh8spzyNbRNPyncIrFmSwBrd.jpg,[99],438478,fr,Pornocratie: Les nouvelles multinationales du sexe,Never before have we watched as much porn as today yet the traditional porn industry is dying. The arrival of web sites showing amateur clips has transformed the way porn is made and consumed. Behind this transformation lies one opaque multinational.,6.7082,/kfa1KHSaewjv9sSrrHDdWNdroyv.jpg,2017-03-12,Pornocracy: The New Sex Multinationals,False,6.73,61,0,https://image.tmdb.org/t/p/original/2VFUh8spzyNbRNPyncIrFmSwBrd.jpg,https://www.youtube.com/watch?v=9qPRjDYnfvk
False,/t98L9uphqBSNn2Mkvdm3xSFCQyi.jpg,"[27, 878]",933260,en,The Substance,"A fading celebrity decides to use a black market drug, a cell-replicating substance that temporarily creates a younger, better version of herself.",49.6852,/cGm2qnmXx9tFabmzEIkJZjCJdQd.jpg,2024-09-07,The Substance,False,7.137,4333,1,https://image.tmdb.org/t/p/original/t98L9uphqBSNn2Mkvdm3xSFCQyi.jpg,https://www.youtube.com/watch?v=lR5nlovVgvQ
False,/6WRrGYalXXveItfpnipYdayFkQB.jpg,"[18, 53, 80]",1422,en,The Departed,"To take down South Boston's Irish Mafia, the police send in one of their own to infiltrate the underworld, not realizing the syndicate has done likewise. While an undercover cop curries favor with the mob kingpin, a career criminal rises through the police ranks. But both sides soon discover there's a mole among them.",11.3359,/nT97ifVT2J1yMQmeq20Qblg61T.jpg,2006-10-04,The Departed,False,8.159,15213,1,https://image.tmdb.org/t/p/original/6WRrGYalXXveItfpnipYdayFkQB.jpg,https://www.youtube.com/watch?v=r-MiSNsCdQ4
False,/jks6QgJjsaDC5iT6bxLsSS0eo6L.jpg,"[28, 12, 14]",293167,en,Kong: Skull Island,"Explore the mysterious and dangerous home of the king of the apes as a team of explorers ventures deep inside the treacherous, primordial island.",19.8709,/r2517Vz9EhDhj88qwbDVj8DCRZN.jpg,2017-03-08,Kong: Skull Island,False,6.545,10600,1,https://image.tmdb.org/t/p/original/jks6QgJjsaDC5iT6bxLsSS0eo6L.jpg,https://www.youtube.com/watch?v=dBLdPIp-BuY
False,/u8wmr8QCowIYXUxVeZYSPWVbB9P.jpg,"[18, 10752, 9648]",46738,fr,Incendies,"A mother's last wishes send twins Jeanne and Simon on a journey to Middle East in search of their tangled roots. Adapted from Wajdi Mouawad's acclaimed play, Incendies tells the powerful and moving tale of two young adults' voyage to the core of deep-rooted hatred, never-ending wars and enduring love.",5.7237,/yH6DAQVgbyj72S66gN4WWVoTjuf.jpg,2010-09-17,Incendies,False,8.096,2869,1,https://image.tmdb.org/t/p/original/u8wmr8QCowIYXUxVeZYSPWVbB9P.jpg,https://www.youtube.com/watch?v=XJ69WnwvZhE
False,/tmU7GeKVybMWFButWEGl2M4GeiP.jpg,"[18, 80]",238,en,The Godfather,"Spanning the years 1945 to 1955, a chronicle of the fictional Italian-American Corleone crime family. When organized crime family patriarch, Vito Corleone barely survives an attempt on his life, his youngest son, Michael steps in to take care of the would-be killers, launching a campaign of bloody revenge.",45.7381,/3bhkrj58Vtu7enYsRolD1fZdja1.jpg,1972-03-14,The Godfather,False,8.686,21264,0,https://image.tmdb.org/t/p/original/tmU7GeKVybMWFButWEGl2M4GeiP.jpg,https://www.youtube.com/watch?v=Ew9ngL1GZvs
False,/3q01ACG0MWm0DekhvkPFCXyPZSu.jpg,"[28, 35, 80, 53, 12]",573435,en,Bad Boys: Ride or Die,"After their late former Captain is framed, Lowrey and Burnett try to clear his name, only to end up on the run themselves.",34.0777,/oGythE98MYleE6mZlGs5oBGkux1.jpg,2024-06-05,Bad Boys: Ride or Die,False,7.383,2820,1,https://image.tmdb.org/t/p/original/3q01ACG0MWm0DekhvkPFCXyPZSu.jpg,https://www.youtube.com/watch?v=uWLNl_KQCAU
False,/wIqOKSfTi1LDWUjeEqe5UKXY1TD.jpg,"[18, 53, 10752]",16869,en,Inglourious Basterds,"In Nazi-occupied France during World War II, a group of Jewish-American soldiers known as ""The Basterds"" are chosen specifically to spread fear throughout the Third Reich by scalping and brutally killing Nazis. The Basterds, lead by Lt. Aldo Raine soon cross paths with a French-Jewish teenage girl who runs a movie theater in Paris which is targeted by the soldiers.",15.3056,/7sfbEnaARXDDhKm0CZ7D7uc2sbo.jpg,2009-08-02,Inglourious Basterds,False,8.215,22712,1,https://image.tmdb.org/t/p/original/wIqOKSfTi1LDWUjeEqe5UKXY1TD.jpg,https://www.youtube.com/watch?v=uSEDz-my7XQ
False,/iKqItVltY6r0eJeIRdIZV8IrBpz.jpg,"[28, 10752, 53]",969492,en,Land of Bad,"When a Delta Force special ops mission goes terribly wrong, Air Force drone pilot Reaper has 48 hours to remedy what has devolved into a wild rescue operation. With no weapons and no communication other than the drone above, the ground mission suddenly becomes a full-scale battle when the team is discovered by the enemy.",13.7397,/h3jYanWMEJq6JJsCopy1h7cT2Hs.jpg,2024-02-09,Land of Bad,False,7.261,1245,1,https://image.tmdb.org/t/p/original/iKqItVltY6r0eJeIRdIZV8IrBpz.jpg,https://www.youtube.com/watch?v=hHmA-Tg4Juo
False,/P82NAcEsLIYgQtrtn36tYsj41m.jpg,"[16, 35, 10751, 12]",748783,en,The Garfield Movie,"Garfield, the world-famous, Monday-hating, lasagna-loving indoor cat, is about to have a wild outdoor adventure! After an unexpected reunion with his long-lost father – scruffy street cat Vic – Garfield and his canine friend Odie are forced from their perfectly pampered life into joining Vic in a hilarious, high-stakes heist.",22.7787,/xYduFGuch9OwbCOEUiamml18ZoB.jpg,2024-04-30,The Garfield Movie,False,7.068,1236,0,https://image.tmdb.org/t/p/original/P82NAcEsLIYgQtrtn36tYsj41m.jpg,https://www.youtube.com/watch?v=yk2Ej59DnrE
False,/18TSJF1WLA4CkymvVUcKDBwUJ9F.jpg,"[27, 53]",1034541,en,Terrifier 3,"Five years after surviving Art the Clown's Halloween massacre, Sienna and Jonathan are still struggling to rebuild their shattered lives. As the holiday season approaches, they try to embrace the Christmas spirit and leave the horrors of the past behind. But just when they think they're safe, Art returns, determined to turn their holiday cheer into a new nightmare. The festive season quickly unravels as Art unleashes his twisted brand of terror, proving that no holiday is safe.",30.7067,/ju10W5gl3PPK3b7TjEmVOZap51I.jpg,2024-10-09,Terrifier 3,False,6.85,1531,1,https://image.tmdb.org/t/p/original/18TSJF1WLA4CkymvVUcKDBwUJ9F.jpg,https://www.youtube.com/watch?v=0EDDtgWnSeY
False,/tPK1kSevALeVGPfDFv1pwyHnoJ9.jpg,"[16, 35, 10751]",863,en,Toy Story 2,"Andy heads off to Cowboy Camp, leaving his toys to their own devices. Things shift into high gear when an obsessive toy collector named Al McWhiggen, owner of Al's Toy Barn kidnaps Woody. Andy's toys mount a daring rescue mission, Buzz Lightyear meets his match and Woody has to decide where he and his heart truly belong.",18.5411,/yFWQkz2ynjwsazT6xQiIXEUsyuh.jpg,1999-10-30,Toy Story 2,False,7.597,14071,0,https://image.tmdb.org/t/p/original/tPK1kSevALeVGPfDFv1pwyHnoJ9.jpg,https://www.youtube.com/watch?v=xNWSGRD5CzU
False,/deUWVEgNh2IGjShyymZhaYP40ye.jpg,"[28, 12, 53]",1356039,es,Contraataque,"When a hostage rescue mission creates a new enemy, Capt. Guerrero and his elite soldiers must face an ambush by a criminal group.",128.436,/38I76hGcFY6xB47pjm7pZwkfuAF.jpg,2025-02-27,Counterattack,False,8.398,586,1,https://image.tmdb.org/t/p/original/deUWVEgNh2IGjShyymZhaYP40ye.jpg,https://www.youtube.com/watch?v=pEO34SeTsY0
